station,feature,rmse,changepoint_prior_scale,changepoint_range,seasonality_mode,mean_value
인천연안1_환경관리,용존산소[mg/L],0.639907085,0.7,0.9,multiplicative,8.300945618
인천연안2_환경관리,투명도[m],0.632754562,0.7,0.9,multiplicative,0.740488942
인천연안2_환경관리,화학적산소요구량[mg/L],2.194050645,0.7,0.8,additive,2.036641508
인천연안2_환경관리,염분[psu],3.467774793,0.3,0.8,additive,28.57271284
인천연안2_환경관리,클로로필-a[μg/L],0.3700477,0.3,0.8,multiplicative,2.554872723
인천연안2_환경관리,총인[μg/L],1.932591456,0.3,0.8,multiplicative,51.76060428
인천연안2_환경관리,수온[℃],1.172957759,0.7,0.9,additive,15.32125606
인천연안2_환경관리,총질소[μg/L],0.593291368,0.7,0.9,multiplicative,270.5206065
인천연안2_환경관리,용존산소[mg/L],0.552007114,0.7,0.9,multiplicative,8.418091795
인천연안3_환경관리,투명도[m],0.764755195,0.5,0.8,multiplicative,0.810489419
인천연안3_환경관리,화학적산소요구량[mg/L],1.189148575,0.3,0.9,multiplicative,1.912286947
인천연안3_환경관리,염분[psu],3.424991365,0.7,0.8,multiplicative,28.49904452
인천연안3_환경관리,클로로필-a[μg/L],0.370928569,0.3,0.8,multiplicative,2.648042196
인천연안3_환경관리,총인[μg/L],1.028044778,0.7,0.9,multiplicative,63.50926155
인천연안3_환경관리,수온[℃],1.102244629,0.5,0.8,additive,15.43392261
인천연안3_환경관리,총질소[μg/L],0.783617524,0.7,0.9,multiplicative,738.0666591
인천연안3_환경관리,용존산소[mg/L],0.653781925,0.7,0.9,multiplicative,8.493072721
인천연안4_환경관리,투명도[m],0.802220945,0.3,0.8,multiplicative,0.988847105
인천연안4_환경관리,화학적산소요구량[mg/L],0.58070242,0.7,0.9,additive,2.006261564
인천연안4_환경관리,염분[psu],1.710386383,0.7,0.8,multiplicative,29.3439365
인천연안4_환경관리,클로로필-a[μg/L],0.570892458,0.7,0.8,multiplicative,2.948307735
인천연안4_환경관리,총인[μg/L],0.485008262,0.3,0.9,multiplicative,57.39027263
인천연안4_환경관리,수온[℃],1.118723273,0.5,0.9,additive,15.28320275
인천연안4_환경관리,총질소[μg/L],0.450609479,0.7,0.9,multiplicative,832.4586214
인천연안4_환경관리,용존산소[mg/L],0.75461114,0.7,0.9,multiplicative,8.660171183
인천연안5_환경관리,투명도[m],0.329552256,0.7,0.8,multiplicative,0.972767726
인천연안5_환경관리,화학적산소요구량[mg/L],0.45980632,0.7,0.9,additive,2.085530438
인천연안5_환경관리,염분[psu],1.946280577,0.7,0.8,multiplicative,29.87375577
인천연안5_환경관리,클로로필-a[μg/L],0.906835778,0.5,0.9,multiplicative,3.236419395
인천연안5_환경관리,총인[μg/L],0.43192938,0.5,0.8,multiplicative,68.48298635
인천연안5_환경관리,수온[℃],1.118838247,0.3,0.9,additive,15.1560775
인천연안5_환경관리,총질소[μg/L],0.659681164,0.5,0.9,additive,663.4186508
인천연안5_환경관리,용존산소[mg/L],0.930755325,0.7,0.8,multiplicative,8.951029119
인천연안6_환경관리,투명도[m],0.579322115,0.5,0.8,additive,1.612756868
인천연안6_환경관리,화학적산소요구량[mg/L],0.34177573,0.7,0.8,additive,1.899401613
인천연안6_환경관리,염분[psu],1.217199233,0.7,0.8,multiplicative,30.46655665
인천연안6_환경관리,클로로필-a[μg/L],0.793975255,0.5,0.9,multiplicative,4.55396006
인천연안6_환경관리,총인[μg/L],0.630899229,0.7,0.8,additive,51.47508604
인천연안6_환경관리,수온[℃],1.015285929,0.5,0.8,additive,14.95217373
인천연안6_환경관리,총질소[μg/L],0.495603485,0.7,0.9,multiplicative,574.5961519
인천연안6_환경관리,용존산소[mg/L],0.769468956,0.7,0.9,multiplicative,9.11147794
인천연안7_환경관리,투명도[m],0.539896569,0.5,0.8,multiplicative,1.164249312
인천연안7_환경관리,화학적산소요구량[mg/L],0.629189988,0.3,0.8,multiplicative,1.851588664
인천연안7_환경관리,염분[psu],1.38014337,0.7,0.8,multiplicative,29.83710267
인천연안7_환경관리,클로로필-a[μg/L],0.539451985,0.7,0.9,additive,4.008421176
인천연안7_환경관리,총인[μg/L],0.667529817,0.3,0.8,additive,73.34677216
인천연안7_환경관리,수온[℃],0.958492048,0.5,0.9,additive,14.98491216
인천연안7_환경관리,총질소[μg/L],0.383375092,0.5,0.9,additive,692.2304311
인천연안7_환경관리,용존산소[mg/L],0.757464782,0.7,0.9,multiplicative,8.97624058
인천연안8_환경관리,투명도[m],0.621216838,0.7,0.8,multiplicative,1.460967207
인천연안8_환경관리,화학적산소요구량[mg/L],0.156795547,0.5,0.8,multiplicative,2.223426956
인천연안8_환경관리,염분[psu],1.36126723,0.7,0.8,multiplicative,30.16555512
인천연안8_환경관리,클로로필-a[μg/L],0.940792806,0.7,0.9,multiplicative,2.126566177
인천연안8_환경관리,총인[μg/L],0.58506204,0.7,0.8,additive,64.77672435
인천연안8_환경관리,수온[℃],0.933465423,0.5,0.8,additive,15.04684771
인천연안8_환경관리,총질소[μg/L],0.633977527,0.3,0.9,multiplicative,491.9639165
인천연안8_환경관리,용존산소[mg/L],0.857178778,0.7,0.9,multiplicative,9.116627473
인천연안9_환경관리,투명도[m],0.534113929,0.3,0.9,additive,1.742872118
인천연안9_환경관리,화학적산소요구량[mg/L],0.877500428,0.7,0.9,additive,1.726359743
인천연안9_환경관리,염분[psu],1.204439775,0.5,0.8,multiplicative,30.46397045
인천연안9_환경관리,클로로필-a[μg/L],0.635931397,0.7,0.9,multiplicative,4.381149063
인천연안9_환경관리,총인[μg/L],0.595074057,0.7,0.9,multiplicative,62.02946242
인천연안9_환경관리,수온[℃],1.004008323,0.7,0.9,multiplicative,13.59874734
인천연안9_환경관리,총질소[μg/L],0.511025013,0.7,0.8,multiplicative,490.8604798
인천연안9_환경관리,용존산소[mg/L],0.792152407,0.7,0.8,multiplicative,9.34940729
전주포연안1_연안,투명도[m],0.788232187,0.5,0.8,additive,2.663532707
전주포연안1_연안,화학적산소요구량[mg/L],1.662466649,0.7,0.8,additive,1.861688636
전주포연안1_연안,염분[psu],3.073755186,0.3,0.9,multiplicative,31.16785618
전주포연안1_연안,클로로필-a[μg/L],0.967557365,0.3,0.9,additive,4.366074088
전주포연안1_연안,총인[μg/L],0.550848616,0.7,0.8,multiplicative,38.11015286
전주포연안1_연안,수온[℃],0.885774373,0.3,0.9,additive,15.14795417
전주포연안1_연안,총질소[μg/L],0.483996354,0.3,0.9,multiplicative,423.6173182
전주포연안1_연안,용존산소[mg/L],0.239970138,0.7,0.9,multiplicative,9.028857325
전주포연안2_연안,투명도[m],1.0724595,0.3,0.8,additive,2.651359861
전주포연안2_연안,화학적산소요구량[mg/L],1.448403597,0.7,0.9,multiplicative,1.092599043
전주포연안2_연안,염분[psu],2.992348756,0.7,0.9,multiplicative,31.35218721
전주포연안2_연안,클로로필-a[μg/L],0.539205505,0.5,0.9,additive,3.512909083
전주포연안2_연안,총인[μg/L],0.383343976,0.3,0.8,multiplicative,32.38150016
전주포연안2_연안,수온[℃],1.008349384,0.3,0.9,additive,15.04387071
전주포연안2_연안,총질소[μg/L],0.425522406,0.7,0.9,multiplicative,338.9013711
전주포연안2_연안,용존산소[mg/L],0.670981639,0.7,0.8,multiplicative,8.902230705
전주포연안3_연안,투명도[m],1.857291439,0.3,0.9,additive,3.416172139
전주포연안3_연안,화학적산소요구량[mg/L],1.223374546,0.7,0.8,additive,1.784856595
전주포연안3_연안,염분[psu],3.053821334,0.5,0.8,multiplicative,31.38212423
전주포연안3_연안,클로로필-a[μg/L],1.660538689,0.3,0.9,additive,3.114703495
전주포연안3_연안,총인[μg/L],0.382776496,0.3,0.8,multiplicative,33.46188483
전주포연안3_연안,수온[℃],0.891579418,0.3,0.9,additive,15.44660867
전주포연안3_연안,총질소[μg/L],0.502319047,0.7,0.9,multiplicative,348.325059
전주포연안3_연안,용존산소[mg/L],0.553333333,0.5,0.9,additive,9.272700773
전주포연안4_연안,투명도[m],0.957422719,0.7,0.8,multiplicative,1.214318472
전주포연안4_연안,화학적산소요구량[mg/L],1.155192032,0.7,0.8,multiplicative,2.003525578
전주포연안4_연안,염분[psu],4.286506974,0.3,0.8,multiplicative,31.08849937
전주포연안4_연안,클로로필-a[μg/L],0.910556535,0.7,0.9,multiplicative,12.68899955
전주포연안4_연안,총인[μg/L],0.361147666,0.3,0.8,multiplicative,37.76461495
전주포연안4_연안,수온[℃],0.827184074,0.3,0.8,additive,15.90365022
전주포연안4_연안,총질소[μg/L],0.507895563,0.3,0.9,multiplicative,386.6380395
전주포연안4_연안,용존산소[mg/L],0.152801837,0.3,0.9,multiplicative,9.18737734
전주포연안5_연안,투명도[m],1.444510368,0.7,0.8,multiplicative,1.23805696
전주포연안5_연안,화학적산소요구량[mg/L],0.809234224,0.3,0.8,additive,2.115863959
전주포연안5_연안,염분[psu],2.941134049,0.7,0.8,multiplicative,31.16115848
전주포연안5_연안,클로로필-a[μg/L],1.119738012,0.7,0.9,multiplicative,9.404555908
전주포연안5_연안,총인[μg/L],0.436833035,0.3,0.8,multiplicative,34.5154817
전주포연안5_연안,수온[℃],0.919874116,0.3,0.9,additive,15.7509989
전주포연안5_연안,총질소[μg/L],0.623477662,0.7,0.9,multiplicative,315.6193283
전주포연안5_연안,용존산소[mg/L],0.310052168,0.5,0.8,additive,9.29987568
전주포연안6_연안,투명도[m],2.302748044,0.3,0.9,multiplicative,2.020689812
전주포연안6_연안,화학적산소요구량[mg/L],0.721842008,0.7,0.9,additive,2.241275095
전주포연안6_연안,염분[psu],2.33048127,0.3,0.9,multiplicative,31.358949
전주포연안6_연안,클로로필-a[μg/L],2.062962777,0.3,0.8,additive,4.140480017
전주포연안6_연안,총인[μg/L],0.309670269,0.3,0.9,additive,25.49127576
전주포연안6_연안,수온[℃],0.922069236,0.7,0.9,multiplicative,14.75666049
전주포연안6_연안,총질소[μg/L],0.438598448,0.3,0.9,multiplicative,360.1765737
전주포연안6_연안,용존산소[mg/L],0.425877167,0.3,0.9,multiplicative,9.036471409
주문진연안1_연안,투명도[m],0.669292101,0.3,0.9,multiplicative,7.756590561
주문진연안1_연안,화학적산소요구량[mg/L],1.161072643,0.7,0.9,multiplicative,0.704875841
주문진연안1_연안,염분[psu],1.148669892,0.3,0.8,multiplicative,33.45062623
주문진연안1_연안,클로로필-a[μg/L],2.680921564,0.3,0.9,additive,1.198055263
주문진연안1_연안,총인[μg/L],0.388549646,0.3,0.8,multiplicative,15.7789843
주문진연안1_연안,수온[℃],0.50122425,0.7,0.8,additive,16.86360263
주문진연안1_연안,총질소[μg/L],0.801025883,0.7,0.8,multiplicative,176.4257743
주문진연안1_연안,용존산소[mg/L],0.452834914,0.7,0.9,multiplicative,8.967203694
주문진연안2_연안,투명도[m],0.681813611,0.7,0.9,additive,9.749406424
주문진연안2_연안,화학적산소요구량[mg/L],1.204236815,0.7,0.9,additive,0.919712891
주문진연안2_연안,염분[psu],0.86437965,0.3,0.8,multiplicative,33.53223666
주문진연안2_연안,클로로필-a[μg/L],3.334098491,0.7,0.9,multiplicative,0.50327891
주문진연안2_연안,총인[μg/L],0.31922567,0.3,0.8,multiplicative,16.39107561
주문진연안2_연안,수온[℃],0.485390869,0.7,0.9,additive,16.78963842
주문진연안2_연안,총질소[μg/L],0.619001132,0.7,0.8,multiplicative,158.0959814
주문진연안2_연안,용존산소[mg/L],0.550720939,0.3,0.9,multiplicative,8.846451127
주문진연안3_연안,투명도[m],1.044196922,0.3,0.9,multiplicative,9.380621223
주문진연안3_연안,화학적산소요구량[mg/L],1.140089257,0.5,0.9,multiplicative,1.003899154
주문진연안3_연안,염분[psu],1.106857559,0.7,0.8,multiplicative,33.67666068
주문진연안3_연안,클로로필-a[μg/L],3.694636252,0.7,0.9,multiplicative,0.105164025
주문진연안3_연안,총인[μg/L],0.351234515,0.3,0.8,multiplicative,17.53623665
주문진연안3_연안,수온[℃],0.546808216,0.7,0.9,additive,16.7415305
주문진연안3_연안,총질소[μg/L],0.840666669,0.7,0.8,multiplicative,151.6689983
주문진연안3_연안,용존산소[mg/L],0.363737884,0.7,0.8,multiplicative,8.80176149
주문진연안4_연안,투명도[m],0.826833185,0.3,0.9,additive,10.69107971
주문진연안4_연안,화학적산소요구량[mg/L],0.842824399,0.3,0.9,multiplicative,1.165573835
주문진연안4_연안,염분[psu],1.167719418,0.3,0.9,multiplicative,33.64361818
주문진연안4_연안,클로로필-a[μg/L],1.895997686,0.7,0.9,additive,0.43398325
주문진연안4_연안,총인[μg/L],0.410120838,0.7,0.8,multiplicative,15.71176567
주문진연안4_연안,수온[℃],0.516578887,0.7,0.8,additive,17.41088354
주문진연안4_연안,총질소[μg/L],0.64649299,0.3,0.9,multiplicative,149.5640926
주문진연안4_연안,용존산소[mg/L],0.491475054,0.7,0.8,multiplicative,8.659423105
주문진연안5_연안,투명도[m],1.014177806,0.3,0.8,additive,10.58238867
주문진연안5_연안,화학적산소요구량[mg/L],0.919047651,0.7,0.8,additive,1.10292718
주문진연안5_연안,염분[psu],1.172335694,0.3,0.9,multiplicative,33.36552893
주문진연안5_연안,클로로필-a[μg/L],3.536171371,0.7,0.9,multiplicative,0.961108605
주문진연안5_연안,총인[μg/L],0.486076603,0.3,0.8,multiplicative,16.01781724
주문진연안5_연안,수온[℃],0.463394189,0.7,0.9,additive,17.1544973
주문진연안5_연안,총질소[μg/L],0.901512314,0.7,0.9,multiplicative,174.2170376
주문진연안5_연안,용존산소[mg/L],0.470299112,0.5,0.8,additive,8.897198827
죽변연안1_연안,투명도[m],0.485910329,0.7,0.9,multiplicative,8.859496617
죽변연안1_연안,화학적산소요구량[mg/L],0.404333373,0.3,0.8,additive,1.275227482
죽변연안1_연안,염분[psu],1.547270182,0.7,0.8,multiplicative,33.71794674
죽변연안1_연안,클로로필-a[μg/L],2.476703635,0.7,0.9,additive,1.3103527
죽변연안1_연안,총인[μg/L],1.917964158,0.3,0.9,additive,13.10802709
죽변연안1_연안,수온[℃],0.595520155,0.3,0.9,multiplicative,15.76180835
죽변연안1_연안,총질소[μg/L],0.736086297,0.7,0.8,multiplicative,117.1008076
죽변연안1_연안,용존산소[mg/L],0.405857076,0.3,0.8,additive,9.234581872
죽변연안2_연안,투명도[m],0.575215972,0.3,0.8,multiplicative,9.753736727
죽변연안2_연안,화학적산소요구량[mg/L],0.597117094,0.5,0.8,multiplicative,1.386326782
죽변연안2_연안,염분[psu],2.721636488,0.7,0.8,multiplicative,33.76274347
죽변연안2_연안,클로로필-a[μg/L],1.728554553,0.5,0.9,multiplicative,0.275125278
죽변연안2_연안,총인[μg/L],0.488467906,0.7,0.9,multiplicative,15.56123076
죽변연안2_연안,수온[℃],0.634266171,0.5,0.9,additive,16.86314899
죽변연안2_연안,총질소[μg/L],0.795536762,0.7,0.9,multiplicative,143.6452166
죽변연안2_연안,용존산소[mg/L],0.829629122,0.7,0.9,additive,9.362092481
죽변연안3_연안,투명도[m],0.891966819,0.7,0.8,multiplicative,9.734575684
죽변연안3_연안,화학적산소요구량[mg/L],0.788237259,0.7,0.8,additive,1.346169446
죽변연안3_연안,염분[psu],1.263539242,0.7,0.9,multiplicative,33.87142845
죽변연안3_연안,클로로필-a[μg/L],0.922038839,0.3,0.8,multiplicative,1.242276177
죽변연안3_연안,총인[μg/L],0.366614333,0.7,0.8,multiplicative,16.42663358
죽변연안3_연안,수온[℃],0.550749807,0.7,0.9,multiplicative,15.5457177
죽변연안3_연안,총질소[μg/L],0.65751706,0.7,0.9,multiplicative,128.6518483
죽변연안3_연안,용존산소[mg/L],0.524471914,0.3,0.8,additive,8.964904018
죽변연안4_연안,투명도[m],0.835269474,0.3,0.8,additive,9.407731896
죽변연안4_연안,화학적산소요구량[mg/L],0.442849618,0.7,0.8,additive,1.423349713
죽변연안4_연안,염분[psu],1.570056628,0.5,0.8,multiplicative,33.61793085
죽변연안4_연안,클로로필-a[μg/L],1.726981112,0.3,0.9,multiplicative,1.31528887
죽변연안4_연안,총인[μg/L],0.295359369,0.3,0.9,multiplicative,16.2776421
죽변연안4_연안,수온[℃],0.495348666,0.5,0.9,multiplicative,15.43051891
죽변연안4_연안,총질소[μg/L],0.304627315,0.7,0.9,multiplicative,179.6349474
죽변연안4_연안,용존산소[mg/L],0.584276927,0.3,0.9,multiplicative,8.955501985
진주만1_연안,투명도[m],0.807401179,0.5,0.8,multiplicative,2.324509831
진주만1_연안,화학적산소요구량[mg/L],1.2427697,0.3,0.8,multiplicative,1.466011668
진주만1_연안,염분[psu],3.540411265,0.7,0.9,additive,33.23642265
진주만1_연안,클로로필-a[μg/L],2.63565639,0.5,0.9,multiplicative,3.197285841
진주만1_연안,총인[μg/L],0.214540732,0.3,0.9,multiplicative,35.75592571
진주만1_연안,수온[℃],0.838603478,0.7,0.9,multiplicative,16.82033422
진주만1_연안,총질소[μg/L],0.628259864,0.7,0.8,additive,177.2077045
진주만1_연안,용존산소[mg/L],0.285617553,0.7,0.9,multiplicative,8.346976938
진주만2_연안,투명도[m],0.507068448,0.3,0.8,multiplicative,1.997682884
진주만2_연안,화학적산소요구량[mg/L],0.720917569,0.3,0.9,multiplicative,3.056048089
진주만2_연안,염분[psu],3.930673318,0.7,0.8,multiplicative,31.71406976
진주만2_연안,클로로필-a[μg/L],3.106297891,0.3,0.9,additive,2.280418703
진주만2_연안,총인[μg/L],0.34287401,0.3,0.9,multiplicative,38.80310173
진주만2_연안,수온[℃],0.833518258,0.7,0.9,multiplicative,17.12833669
진주만2_연안,총질소[μg/L],0.270096431,0.7,0.9,multiplicative,226.2203636
진주만2_연안,용존산소[mg/L],0.535433752,0.5,0.9,multiplicative,8.452579458
진해만1_환경관리,투명도[m],0.65356555,0.3,0.8,additive,3.776688064
진해만1_환경관리,화학적산소요구량[mg/L],1.297341826,0.7,0.8,additive,1.632152202
진해만1_환경관리,염분[psu],0.68148177,0.3,0.9,multiplicative,32.59833225
진해만1_환경관리,클로로필-a[μg/L],0.557246777,0.3,0.8,multiplicative,2.660072565
진해만1_환경관리,총인[μg/L],0.512244132,0.3,0.9,multiplicative,23.58037682
진해만1_환경관리,수온[℃],0.948267832,0.3,0.8,additive,17.25005494
진해만1_환경관리,총질소[μg/L],0.892426599,0.3,0.9,additive,164.2330492
진해만1_환경관리,용존산소[mg/L],0.440441066,0.7,0.9,multiplicative,9.675915488
진해만2_환경관리,투명도[m],0.570295871,0.3,0.9,additive,3.45596773
진해만2_환경관리,화학적산소요구량[mg/L],1.273948031,0.7,0.9,multiplicative,1.20197239
진해만2_환경관리,염분[psu],3.124262511,0.7,0.9,multiplicative,32.4271103
진해만2_환경관리,클로로필-a[μg/L],0.896701054,0.7,0.9,multiplicative,8.512362182
진해만2_환경관리,총인[μg/L],0.193908014,0.7,0.9,multiplicative,40.33130506
진해만2_환경관리,수온[℃],1.008888959,0.7,0.9,additive,16.89697787
진해만2_환경관리,총질소[μg/L],0.408897315,0.3,0.9,multiplicative,397.2944266
진해만2_환경관리,용존산소[mg/L],0.603055233,0.7,0.9,multiplicative,7.900297734
축산연안1_연안,투명도[m],0.931097666,0.5,0.8,multiplicative,9.698654158
축산연안1_연안,화학적산소요구량[mg/L],0.930826195,0.7,0.8,additive,1.265642823
축산연안1_연안,염분[psu],0.438222833,0.3,0.8,additive,33.7568157
축산연안1_연안,클로로필-a[μg/L],0.39172125,0.7,0.9,additive,1.65548898
축산연안1_연안,총인[μg/L],0.354508684,0.3,0.9,multiplicative,14.31664958
축산연안1_연안,수온[℃],0.73060012,0.7,0.8,additive,18.45735968
축산연안1_연안,총질소[μg/L],0.529962004,0.3,0.9,multiplicative,149.5019453
축산연안1_연안,용존산소[mg/L],1.113133362,0.3,0.8,multiplicative,8.64964395
태안연안1_연안,투명도[m],0.389723755,0.5,0.9,additive,3.472694399
태안연안1_연안,화학적산소요구량[mg/L],0.631324932,0.7,0.8,additive,1.528212213
태안연안1_연안,염분[psu],1.323244202,0.3,0.8,multiplicative,31.5988732
태안연안1_연안,클로로필-a[μg/L],0.489745733,0.7,0.8,multiplicative,1.606807054
태안연안1_연안,총인[μg/L],0.458082794,0.3,0.8,multiplicative,32.25764401
태안연안1_연안,수온[℃],0.676480082,0.3,0.9,additive,13.21738851
태안연안1_연안,총질소[μg/L],0.674379497,0.3,0.9,multiplicative,216.464865
태안연안1_연안,용존산소[mg/L],0.437598975,0.7,0.8,multiplicative,9.181773065
태안연안2_연안,투명도[m],0.950486436,0.3,0.9,additive,2.641443427
태안연안2_연안,화학적산소요구량[mg/L],0.185004023,0.7,0.9,additive,1.524392387
태안연안2_연안,염분[psu],1.483587489,0.7,0.8,multiplicative,31.66709667
태안연안2_연안,클로로필-a[μg/L],0.987660168,0.3,0.9,additive,1.920951037
태안연안2_연안,총인[μg/L],0.67136203,0.3,0.9,multiplicative,25.75146946
태안연안2_연안,수온[℃],0.674105199,0.5,0.9,additive,13.28952874
태안연안2_연안,총질소[μg/L],0.614547438,0.7,0.9,multiplicative,259.4900173
태안연안2_연안,용존산소[mg/L],0.401974831,0.7,0.8,multiplicative,9.015066364
태안연안3_연안,투명도[m],0.645335738,0.7,0.8,multiplicative,2.536277973
태안연안3_연안,화학적산소요구량[mg/L],0.120656267,0.7,0.8,additive,1.695122387
태안연안3_연안,염분[psu],3.358738585,0.7,0.9,multiplicative,31.7965374
태안연안3_연안,클로로필-a[μg/L],0.904064709,0.3,0.8,additive,2.235998311
태안연안3_연안,총인[μg/L],0.729057218,0.3,0.9,multiplicative,27.72372944
태안연안3_연안,수온[℃],1.058965272,0.7,0.9,multiplicative,14.25815806
태안연안3_연안,총질소[μg/L],0.413217391,0.7,0.8,multiplicative,211.4514223
태안연안3_연안,용존산소[mg/L],0.518476109,0.7,0.8,multiplicative,9.217677406
태안연안4_연안,투명도[m],1.036020642,0.3,0.8,additive,3.281051982
태안연안4_연안,화학적산소요구량[mg/L],0.310872375,0.7,0.9,additive,1.795732915
태안연안4_연안,염분[psu],3.230973515,0.7,0.9,multiplicative,31.6095347
태안연안4_연안,클로로필-a[μg/L],1.180733265,0.7,0.8,additive,2.180966476
태안연안4_연안,총인[μg/L],0.549272033,0.3,0.8,multiplicative,32.19230146
태안연안4_연안,수온[℃],1.080570216,0.3,0.9,additive,14.82611319
태안연안4_연안,총질소[μg/L],0.524078511,0.7,0.8,multiplicative,239.3745563
태안연안4_연안,용존산소[mg/L],0.592437946,0.7,0.8,multiplicative,8.823799513
태안연안5_연안,투명도[m],0.548586503,0.7,0.8,multiplicative,1.891601421
태안연안5_연안,화학적산소요구량[mg/L],0.854784715,0.7,0.9,additive,1.736015826
태안연안5_연안,염분[psu],3.712172893,0.3,0.9,multiplicative,31.854292
태안연안5_연안,클로로필-a[μg/L],0.054684595,0.3,0.8,multiplicative,3.468768686
태안연안5_연안,총인[μg/L],0.519494035,0.5,0.8,multiplicative,24.1999899
태안연안5_연안,수온[℃],1.012038537,0.3,0.9,additive,14.08649854
태안연안5_연안,총질소[μg/L],0.497794418,0.7,0.8,multiplicative,196.8019245
태안연안5_연안,용존산소[mg/L],0.468054957,0.7,0.8,multiplicative,9.270478983
통영연안1_연안,투명도[m],0.673330504,0.7,0.8,additive,3.126701362
통영연안1_연안,화학적산소요구량[mg/L],0.579596868,0.7,0.9,additive,1.383316825
통영연안1_연안,염분[psu],0.970325974,0.7,0.9,multiplicative,32.67895913
통영연안1_연안,클로로필-a[μg/L],0.899083266,0.7,0.8,multiplicative,3.534603624
통영연안1_연안,총인[μg/L],0.347788992,0.3,0.9,multiplicative,33.33206768
통영연안1_연안,수온[℃],0.962988713,0.7,0.9,additive,17.62316559
통영연안1_연안,총질소[μg/L],0.610161495,0.7,0.8,multiplicative,226.0095505
통영연안1_연안,용존산소[mg/L],0.512908926,0.7,0.9,multiplicative,8.331552236
통영연안2_연안,투명도[m],0.685830702,0.3,0.8,additive,3.615921383
통영연안2_연안,화학적산소요구량[mg/L],1.190686022,0.7,0.9,additive,1.354457269
통영연안2_연안,염분[psu],1.364346363,0.3,0.9,multiplicative,32.8956291
통영연안2_연안,클로로필-a[μg/L],0.270491781,0.5,0.8,multiplicative,3.412796675
통영연안2_연안,총인[μg/L],0.301602238,0.7,0.8,multiplicative,24.41951769
통영연안2_연안,수온[℃],0.904801174,0.7,0.8,additive,18.12672195
통영연안2_연안,총질소[μg/L],0.900541448,0.3,0.9,multiplicative,162.5513146
통영연안2_연안,용존산소[mg/L],0.691829572,0.7,0.8,additive,8.713584659
통영연안4_연안,투명도[m],0.587711159,0.7,0.8,multiplicative,5.977697842
통영연안4_연안,화학적산소요구량[mg/L],0.669597456,0.5,0.9,multiplicative,1.023152819
통영연안4_연안,염분[psu],1.574591322,0.3,0.9,additive,33.26864429
통영연안4_연안,클로로필-a[μg/L],0.354913118,0.3,0.9,multiplicative,1.4000648
통영연안4_연안,총인[μg/L],0.420644227,0.7,0.9,multiplicative,22.94895501
통영연안4_연안,수온[℃],0.778200988,0.7,0.9,multiplicative,17.33346051
통영연안4_연안,총질소[μg/L],0.447479364,0.7,0.8,additive,196.2483261
통영연안4_연안,용존산소[mg/L],0.371716224,0.7,0.8,multiplicative,8.74465105
함평연안1_환경관리,투명도[m],0.340713301,0.3,0.8,multiplicative,0.556225613
함평연안1_환경관리,화학적산소요구량[mg/L],0.496784283,0.3,0.8,multiplicative,2.071903864
함평연안1_환경관리,염분[psu],2.549140918,0.3,0.9,multiplicative,31.72383766
함평연안1_환경관리,클로로필-a[μg/L],0.778326986,0.3,0.9,additive,1.377055855
함평연안1_환경관리,총인[μg/L],0.407770546,0.3,0.9,multiplicative,53.18318486
함평연안1_환경관리,수온[℃],0.916202519,0.7,0.9,multiplicative,15.52431995
함평연안1_환경관리,총질소[μg/L],0.65728399,0.7,0.9,multiplicative,347.0435035
함평연안1_환경관리,용존산소[mg/L],0.301688401,0.3,0.9,additive,8.719374315
함평연안2_환경관리,투명도[m],0.539515761,0.7,0.8,multiplicative,0.694940382
함평연안2_환경관리,화학적산소요구량[mg/L],0.771315571,0.7,0.8,additive,1.764384439
함평연안2_환경관리,염분[psu],2.560793286,0.5,0.9,multiplicative,31.83092798
함평연안2_환경관리,클로로필-a[μg/L],0.654376254,0.7,0.9,multiplicative,2.719142154
함평연안2_환경관리,총인[μg/L],0.339364468,0.3,0.9,multiplicative,47.06884444
함평연안2_환경관리,수온[℃],0.920322272,0.7,0.9,multiplicative,15.42466083
함평연안2_환경관리,총질소[μg/L],0.667642532,0.7,0.9,multiplicative,333.2464873
함평연안2_환경관리,용존산소[mg/L],0.229127804,0.3,0.8,additive,9.067543392
해남만1_연안,투명도[m],1.162316536,0.3,0.9,additive,2.700411642
해남만1_연안,화학적산소요구량[mg/L],0.360154478,0.3,0.9,additive,1.79624664
해남만1_연안,염분[psu],1.887897177,0.3,0.8,multiplicative,31.01927413
해남만1_연안,클로로필-a[μg/L],0.357080492,0.7,0.8,multiplicative,-0.769853802
해남만1_연안,총인[μg/L],0.726311911,0.7,0.9,additive,20.23468759
해남만1_연안,수온[℃],0.933817522,0.7,0.9,multiplicative,15.60208228
해남만1_연안,총질소[μg/L],0.688200032,0.3,0.9,multiplicative,207.5577887
해남만1_연안,용존산소[mg/L],0.405478285,0.7,0.9,additive,9.999832807
행암만1_환경관리,투명도[m],1.420842227,0.3,0.9,additive,3.457401955
행암만1_환경관리,화학적산소요구량[mg/L],2.270250336,0.7,0.9,additive,2.051988945
행암만1_환경관리,염분[psu],2.59836236,0.3,0.9,multiplicative,32.33063979
행암만1_환경관리,클로로필-a[μg/L],1.338910637,0.3,0.8,multiplicative,7.168320423
행암만1_환경관리,총인[μg/L],0.305348788,0.7,0.8,multiplicative,36.72459437
행암만1_환경관리,수온[℃],1.034817572,0.7,0.8,additive,17.76680447
